region,year,gdp_new,veh,emissions,gascons,gascpi,pop,unemprate,partrate,emprate,realgdp,rgdp,canada,employment_mogas,emp_tot
Massachusetts,2001,388180.8,NA,82.84732819,1297809,1.463000059,NA,3.700000048,NA,NA,NA,1.27463913,0,2491,4075960
Massachusetts,2002,388451.6,NA,83.73942566,1321053,1.376999974,NA,5.300000191,NA,NA,NA,0.2914262712,0,1,4021590
Massachusetts,2003,397069.9,NA,85.02349091,1336618,1.601999998,6422.565,5.699999809,NA,NA,NA,2.676295996,0,1,3991992
Massachusetts,2004,407886,NA,83.57901001,1319171,1.858999968,NA,5.099999905,NA,NA,NA,2.456227541,0,2757,4028639
Massachusetts,2005,417075.6,NA,85.01087952,1338122,2.257999897,NA,4.800000191,NA,NA,NA,1.970977545,0,2841,4071327
Massachusetts,2006,426926.1,NA,77.06518555,1241490,2.566999912,NA,4.900000095,NA,NA,NA,1.741010547,0,2862,4110416
Massachusetts,2007,440373.8,3255216,80.36541748,1287281,2.71600008,6431.559,4.599999905,NA,NA,NA,2.572878122,0,2829,4202943
Massachusetts,2008,447526.8,3214737,77.19895172,1261219,3.171999931,6265.100098,5.5,NA,NA,NA,0.8975952268,0,1,4215670
Massachusetts,2009,441307.6,NA,70.63162994,1192559,2.305000067,6358.100098,8.100000381,NA,NA,NA,-0.9995831847,0,1,4115998
Massachusetts,2010,462330.8,3122244,71.98616791,1231740,2.746000051,6328.399902,8.300000191,NA,NA,NA,4.155422688,0,1,4115540
Massachusetts,2011,472664.3,3148169,68.13597107,1189257,3.528000116,6360.600098,7.300000191,NA,NA,NA,2.383203745,0,1,4175312
Massachusetts,2012,483286.3,2453950,61.93706894,1093649,3.641000032,6410.600098,6.699999809,NA,NA,NA,2.141796827,0,1,4253328
Massachusetts,2013,486991.8,2482874,65.65785217,1130052,3.536999941,6451.5,6.699999809,NA,NA,NA,0.3852157295,0,3584,4353569
Massachusetts,2014,496250.9,2409923,63.78216934,1120405,3.397000074,6506.5,5.699999809,NA,NA,NA,1.700574517,0,3408,4447627
Massachusetts,2015,514398.7,2349659,65.60603333,1141548,2.364000082,6555.600098,4.800000191,NA,NA,NA,4.01099062,0,3804,4631418
Massachusetts,2016,521662.8,2281877,63.94527054,1123379,2.111000061,6570.600098,3.900000095,NA,NA,NA,1.526698589,0,3750,4709907
Massachusetts,2017,530129.4,2204455,63.86197281,1125187,2.401000023,6620.600098,3.799999952,NA,NA,NA,2.439392328,0,3316,4778378
Michigan,1998,431274.3,NA,192.292923,2843583,1.014999986,NA,3.900000095,NA,NA,NA,2.321855783,0,NA,NA
Michigan,1999,457637.6,NA,200.7803192,2998944,1.110999942,NA,3.700000048,NA,NA,NA,5.745865822,0,NA,NA
Michigan,2000,467654.4,NA,195.2961273,2986859,1.473999977,NA,3.599999905,NA,NA,NA,2.014030933,0,NA,NA
Michigan,2001,453301.5,NA,191.41008,2981014,1.417999983,NA,5.199999809,NA,NA,NA,-3.330393553,0,14294,5526202
Michigan,2002,465788.4,NA,190.7662506,3039449,1.335000038,NA,6.300000191,NA,NA,NA,2.722102404,0,12757,5466160
Michigan,2003,477085.4,NA,187.4517822,2976766,1.519000053,10041.152,7.199999809,NA,NA,NA,1.7151227,0,13842,5441707
Michigan,2004,485082.7,NA,190.3624268,3031337,1.802000046,NA,7,NA,NA,NA,0.3820019662,0,12948,5467569
Michigan,2005,493796.3,NA,192.2003937,3071072,2.217999935,NA,6.800000191,NA,NA,NA,1.394616127,0,13233,5491739
Michigan,2006,483763.6,NA,181.0411224,2839109,2.51699996,NA,7,NA,NA,NA,-1.569892645,0,13863,5457451
Michigan,2007,482935.1,4921819,182.9977722,2896274,2.785000086,10001.284,7,NA,NA,NA,-0.5503184199,0,14318,5457409
Michigan,2008,455256.7,4337278,176.7319031,2825050,3.190999985,9764.400391,8,NA,NA,NA,-5.552656174,0,17473,5337645
Michigan,2009,416297.1,NA,165.4161682,2578704,2.308000088,9724.299805,13.69999981,NA,NA,NA,-8.77963829,0,16441,5046502
Michigan,2010,441271.5,5084005,165.7947235,2663496,2.743999958,9657.599609,12.60000038,NA,NA,NA,5.497618675,0,19307,5038195
Michigan,2011,453989.1,4699576,160.4166412,2650001,3.496000051,9655.099609,10.39999962,NA,NA,NA,2.615192413,0,17041,5165349
Michigan,2012,463302.6,3376679,153.8950043,2533454,3.565999985,9659.299805,9.100000381,NA,NA,NA,1.777981639,0,22188,5234474
Michigan,2013,472779.9,3562296,162.3091125,2682265,3.467999935,9664.299805,8.800000191,NA,NA,NA,1.572566271,0,22750,5323763
Michigan,2014,479534.9,3414399,162.1106567,2730524,3.302999973,9682.700195,7.199999809,NA,NA,NA,1.318584561,0,21278,5412042
Michigan,2015,490618.7,3350242,162.2701721,2720797,2.338999987,9693.799805,5.400000095,NA,NA,NA,2.634268284,0,21097,5501550
Michigan,2016,500159.5,3223117,151.9984589,2670287,2.055999994,9693.5,5,NA,NA,NA,1.975705385,0,20670,5575626
Michigan,2017,505101.5,3233241,153.176178,2671445,2.311000109,9720.299805,4.599999905,NA,NA,NA,1.400274396,0,16646,5630539
Minnesota,1998,237724,NA,92.07559967,1451997,1.014999986,NA,2.700000048,NA,NA,NA,5.334220409,0,NA,NA
Minnesota,1999,247004.7,NA,93.00043488,1487003,1.110999942,NA,2.799999952,NA,NA,NA,3.410414457,0,NA,NA
Minnesota,2000,263345.6,NA,98.02281189,1560042,1.473999977,NA,3.200000048,NA,NA,NA,6.832531929,0,NA,NA
Minnesota,2001,263518.7,NA,95.19500732,1493259,1.460999966,NA,3.799999952,NA,NA,NA,-0.1193707287,0,7685,3347327
Minnesota,2002,268982.8,NA,97.8188858,1535894,1.351999998,NA,4.5,NA,NA,NA,2.296827316,0,7064,3337707
Minnesota,2003,280796.9,NA,101.8523254,1574167,1.51699996,5053.572,4.900000095,NA,NA,NA,4.34689188,0,7137,3346995
Minnesota,2004,293753.9,NA,101.4069672,1577964,1.779000044,NA,4.699999809,NA,NA,NA,4.238743782,0,6919,3390373
Minnesota,2005,301761.2,NA,102.2745285,1606117,2.147000074,NA,4.099999905,NA,NA,NA,2.784734488,0,6883,3448136
Minnesota,2006,302272.7,NA,99.64455414,1568739,2.489000082,NA,4,NA,NA,NA,0.03302801028,0,7333,3495706
Minnesota,2007,304208,2538688,101.1413727,1608167,2.739000082,5207.203,4.599999905,NA,NA,NA,0.4519061446,0,7911,3540492
Minnesota,2008,309290.4,2530340,100.7077713,1604785,3.092999935,5084.5,5.400000095,NA,NA,NA,0.7875422239,0,9096,3526500
Minnesota,2009,296875.2,NA,92.75668335,1492027,2.289000034,5128.899902,7.800000191,NA,NA,NA,-3.516370296,0,7943,3424436
Minnesota,2010,308091.9,2445625,92.36408234,1519669,2.75,5187.5,7.400000095,NA,NA,NA,3.518815756,0,9731,3408754
Minnesota,2011,315213.3,2223732,92.00799561,1490137,3.513000011,5222.299805,6.5,NA,NA,NA,2.284823895,0,9617,3469202
Minnesota,2012,321053.9,2127475,87.17547607,1441102,3.520999908,5256.299805,5.599999905,NA,NA,NA,1.367684126,0,12140,3505579
Minnesota,2013,329774.5,2191480,89.86834717,1481044,3.444999933,5287.799805,5,NA,NA,NA,2.345813513,0,11866,3556488
Minnesota,2014,338623.9,2141437,95.08560181,1566015,3.24000001,5330.399902,4.199999809,NA,NA,NA,2.922441483,0,11566,3603718
Minnesota,2015,345456.2,2062252,88.01194,1466550,2.335000038,5365.600098,3.700000048,NA,NA,NA,1.531414628,0,11765,3662853
Minnesota,2016,350603.6,2064532,89.44766235,1513626,2.029000044,5392.899902,3.900000095,NA,NA,NA,1.614797354,0,11067,3698286
Minnesota,2017,354721.9,2129307,88.85288239,1485513,2.326999903,5446.600098,3.400000095,NA,NA,NA,1.766414046,0,10257,3735456
Mississippi,1998,90960.1,NA,56.92496109,907502,0.9840000272,NA,5.300000191,NA,NA,NA,2.436449766,0,NA,NA
Mississippi,1999,93597.7,NA,62.06011581,987584,1.075999975,NA,5.099999905,NA,NA,NA,2.742383718,0,NA,NA
Mississippi,2000,93957,NA,61.52323532,1014035,1.412999988,NA,5.400000095,NA,NA,NA,0.5112903714,0,NA,NA
Mississippi,2001,93515.5,NA,70.42761993,1087723,1.327000022,NA,5.5,NA,NA,NA,-0.8438047171,0,8958,1455993
Mississippi,2002,94561.5,NA,62.96119308,1004930,1.274999976,NA,6.599999905,NA,NA,NA,1.154262662,0,8006,1454775
Mississippi,2003,98762.1,NA,64.55270386,1006202,1.457000017,2868.312,6.300000191,NA,NA,NA,4.167666435,0,8657,1452905
Mississippi,2004,101369.5,NA,66.25818634,1030423,1.748000026,NA,6.199999809,NA,NA,NA,1.866654754,0,7933,1463645
Mississippi,2005,103691.8,NA,64.40307617,1023109,2.193000078,NA,7.5,NA,NA,NA,1.861887932,0,8051,1473717
Mississippi,2006,105879.9,NA,66.48202515,1055934,2.480000019,NA,6.5,NA,NA,NA,2.590159893,0,9542,1508315
Mississippi,2007,107713.9,1127033,68.51628113,1085495,2.66899991,2928.35,6.099999905,NA,NA,NA,2.462808847,0,10427,1538803
Mississippi,2008,109434,1141605,65.07173157,1013655,3.134000063,2826.800049,6.599999905,NA,NA,NA,4.06957531,0,12783,1537432
Mississippi,2009,105360,NA,60.86823273,975989,2.223999977,2836.300049,9.5,NA,NA,NA,-4.486382484,0,11956,1492291
Mississippi,2010,106711.8,1131075,65.59597778,1066418,2.644999981,2867.199951,10.39999962,NA,NA,NA,0.2591579556,0,13965,1490732
Mississippi,2011,106491.1,1033013,60.66839218,1027426,3.362999916,2878.5,10,NA,NA,NA,-1.277446866,0,12838,1509942
Mississippi,2012,108646.5,835482,62.62640762,1030719,3.415999889,2884.5,9,NA,NA,NA,0.8616386652,0,16333,1519720
Mississippi,2013,109032.7,867834,60.73273849,1024792,3.299000025,2889.199951,8.5,NA,NA,NA,-0.1605159044,0,17256,1532584
Mississippi,2014,109299.6,853699,64.01026154,1069605,3.135999918,2886.800049,7.5,NA,NA,NA,0.04504486546,0,16698,1556754
Mississippi,2015,109401.7,844319,65.23487091,1137473,2.164000034,2889.300049,6.400000095,NA,NA,NA,0.5149686933,0,16636,1568219
Mississippi,2016,109911,837962,68.85314941,1138329,1.914999962,2887.300049,5.800000191,NA,NA,NA,0.3984458148,0,15988,1579874
Mississippi,2017,110281.4,820128,68.11058807,1139817,2.178999901,2884.5,5.099999905,NA,NA,NA,0.6568929553,0,12937,1589962
Missouri,1998,249234,NA,130.443634,1790708,1.014999986,NA,4.199999809,NA,NA,NA,1.828523159,0,NA,NA
Missouri,1999,256290.4,NA,131.1178131,1814400,1.110999942,NA,3.299999952,NA,NA,NA,2.854431391,0,NA,NA
Missouri,2000,262665.4,NA,126.0715485,1755949,1.473999977,NA,3.599999905,NA,NA,NA,2.72223258,0,NA,NA
Missouri,2001,260381.1,NA,131.0200653,1819797,1.417999983,NA,4.599999905,NA,NA,NA,-0.7304100394,0,6877,3451903
Missouri,2002,264997.7,NA,132.1999359,1823140,1.335000038,NA,5.400000095,NA,NA,NA,1.403551459,0,6288,3437495
Missouri,2003,271970.5,NA,139.0879974,1911259,1.519000053,5709.403,5.599999905,NA,NA,NA,2.518578529,0,6796,3444536
Missouri,2004,279128.2,NA,140.0421753,1912172,1.802000046,NA,5.900000095,NA,NA,NA,2.155444145,0,6729,3478559
Missouri,2005,285341.7,NA,142.813858,1950094,2.217999935,NA,5.400000095,NA,NA,NA,1.826895833,0,7382,3533316
Missouri,2006,286558.3,NA,141.0174866,1944044,2.51699996,NA,4.800000191,NA,NA,NA,0.4324634075,0,7168,3586454
Missouri,2007,288320.8,2667891,139.9533539,1928861,2.785000086,5887.612,5.099999905,NA,NA,NA,0.04988257214,0,7712,3636221
Missouri,2008,297881.8,2612681,136.7165985,1886963,3.190999985,5728.200195,6.099999905,NA,NA,NA,2.712765694,0,8680,3625613
Missouri,2009,289566.8,NA,130.856781,1814104,2.308000088,5805.899902,9.300000191,NA,NA,NA,-2.523501396,0,7847,3522653
Missouri,2010,295986.4,2570428,134.65448,1842190,2.743999958,5802,9.600000381,NA,NA,NA,1.580156446,0,8636,3475302
Missouri,2011,292984.2,2412687,135.2238922,1842239,3.496000051,5823.5,8.5,NA,NA,NA,-1.041894674,0,7947,3506572
Missouri,2012,296514.3,2375420,127.6592407,1759915,3.565999985,5830.600098,6.900000095,NA,NA,NA,0.9792506695,0,9622,3528130
Missouri,2013,302025.7,2462175,132.9153442,1802168,3.467999935,5853.100098,6.699999809,NA,NA,NA,0.9722463489,0,9833,3565923
Missouri,2014,303617.8,2208671,132.4434204,1823559,3.302999973,5870.200195,6.099999905,NA,NA,NA,0.4828789532,0,9231,3596752
Missouri,2015,308009.9,2253557,123.0525894,1725323,2.338999987,5890.899902,5,NA,NA,NA,1.294014215,0,9566,3655805
Missouri,2016,308423.3,2228930,118.1217041,1654525,2.055999994,5898,4.599999905,NA,NA,NA,-0.03828939795,0,9928,3700664
Missouri,2017,311273.8,2122581,123.529808,1692356,2.311000109,5921.299805,3.799999952,NA,NA,NA,1.10545969,0,8811,3735899
Montana,1998,31456.1,NA,30.78644943,394956,1.093000054,NA,5.5,NA,NA,NA,4.386066914,0,NA,NA
Montana,1999,31633.4,NA,31.31826591,409549,1.200999975,NA,5.300000191,NA,NA,NA,0.3648581207,0,NA,NA
Montana,2000,32513.7,NA,30.7033062,395865,1.511999965,NA,5,NA,NA,NA,2.553222179,0,NA,NA
Montana,2001,32689.6,NA,31.93918037,383822,1.449000001,NA,4.5,NA,NA,NA,0.6490318775,0,7019,559925
Montana,2002,33663.8,NA,30.29423714,375600,1.355000019,NA,4.400000095,NA,NA,NA,2.979406834,0,6729,564644
Montana,2003,35249.5,NA,32.55468369,391331,1.565999985,919.63,4.699999809,NA,NA,NA,4.140357494,0,6937,571216
Montana,2004,36949.9,NA,34.2816925,413420,1.845999956,NA,4.800000191,NA,NA,NA,4.319808006,0,7908,585515
Montana,2005,38849,NA,35.31457901,429266,2.265000105,NA,4.400000095,NA,NA,NA,4.968717098,0,8500,600578
Montana,2006,40055,NA,35.47212219,438365,2.555999994,NA,3.5,NA,NA,NA,3.764486313,0,9340,616928
Montana,2007,42057.7,383613,36.91508102,462429,2.796999931,964.706,3.599999905,NA,NA,NA,5.011189461,0,10220,635628
Montana,2008,42049.3,369364,36.20658112,453920,3.213999987,938.5,5.099999905,NA,NA,NA,-0.7158079147,0,10960,636172
Montana,2009,40938.4,NA,32.66441727,410750,2.286000013,942.7000122,6.800000191,NA,NA,NA,-1.806410432,0,9641,619408
Montana,2010,42469.8,344715,34.55871582,424024,2.76699996,962.7999878,7.300000191,NA,NA,NA,3.064377308,0,11093,616345
Montana,2011,43532.2,429629,31.62347984,393337,3.420000076,971.5999756,6.900000095,NA,NA,NA,2.256922722,0,11278,623176
Montana,2012,44329.1,428335,30.40696716,374767,3.503999949,978.7000122,6,NA,NA,NA,1.277483463,0,14858,633136
Montana,2013,45114.7,441896,31.70878983,386853,3.428999901,986.2999878,5.400000095,NA,NA,NA,0.9231332541,0,14760,641918
Montana,2014,46166.7,433476,32.15319824,393697,3.335000038,993.7000122,4.699999809,NA,NA,NA,2.016040564,0,14320,648874
Montana,2015,47765.6,435151,32.1086998,392319,2.407999992,1005.900024,4.199999809,NA,NA,NA,4.06005764,0,13668,660525
Montana,2016,47189.6,440423,30.63363266,377710,2.125999928,1015.099976,4.099999905,NA,NA,NA,-1.025253892,0,12804,667816
Montana,2017,48470.5,440809,30.61810684,384333,2.407000065,1022.599976,3.900000095,NA,NA,NA,2.018586636,0,11926,674337
Nebraska,1998,75750,NA,43.33839798,666492,1.014999986,NA,2.599999905,NA,NA,NA,2.303695679,0,NA,NA
Nebraska,1999,77421.1,NA,42.20917511,671807,1.110999942,NA,2.799999952,NA,NA,NA,2.032548428,0,NA,NA
Nebraska,2000,80268.2,NA,41.91548538,647020,1.473999977,NA,2.799999952,NA,NA,NA,3.74810195,0,NA,NA
Nebraska,2001,82268.1,NA,43.2974968,657989,1.417999983,NA,3.099999905,NA,NA,NA,2.298892498,0,2202,1175113
Nebraska,2002,83433.2,NA,42.82398987,669098,1.335000038,NA,3.599999905,NA,NA,NA,1.605729818,0,2060,1165990
Nebraska,2003,88310.7,NA,43.89887619,659498,1.519000053,1738.643,3.900000095,NA,NA,NA,5.539834023,0,2369,1169201
Nebraska,2004,90607.6,NA,43.84538269,681108,1.802000046,NA,3.900000095,NA,NA,NA,2.398360968,0,2238,1180181
Nebraska,2005,94556,NA,44.15610504,668536,2.217999935,NA,3.799999952,NA,NA,NA,3.444419861,0,2214,1192179
Nebraska,2006,97322.8,NA,44.76454163,681335,2.51699996,NA,3.099999905,NA,NA,NA,2.753521204,0,2271,1208026
Nebraska,2007,99780.7,801263,45.0415802,715824,2.785000086,1783.44,3,NA,NA,NA,2.23520565,0,2032,1230936
Nebraska,2008,99860.1,801716,47.12759399,723936,3.190999985,1721,3.299999952,NA,NA,NA,0.5224339962,0,2593,1237366
Nebraska,2009,99986.4,NA,47.7518425,731423,2.308000088,1731.300049,4.599999905,NA,NA,NA,0.2905280292,0,2465,1223178
Nebraska,2010,103940.8,757354,50.18505859,783950,2.743999958,1771,4.599999905,NA,NA,NA,3.695754051,0,2838,1219803
Nebraska,2011,109734.2,756504,52.60860825,761398,3.496000051,1782.300049,4.400000095,NA,NA,NA,4.962685108,0,2544,1232458
Nebraska,2012,109686.3,705329,50.96433258,728494,3.565999985,1795.099976,4,NA,NA,NA,-0.07771331817,0,3561,1251259
Nebraska,2013,111382.2,703558,53.80693054,778826,3.467999935,1811.199951,3.799999952,NA,NA,NA,1.334726334,0,3648,1266478
Nebraska,2014,115651.9,723979,52.47134781,800596,3.302999973,1823.699951,3.299999952,NA,NA,NA,3.288873911,0,3673,1282746
Nebraska,2015,119640.8,717111,50.94717026,782734,2.338999987,1838.400024,3,NA,NA,NA,3.127258062,0,3657,1302834
Nebraska,2016,121303.1,685275,48.71096039,752260,2.055999994,1845,3.099999905,NA,NA,NA,0.7754198909,0,3634,1310867
Nebraska,2017,123219.9,662491,48.15836334,722297,2.311000109,1859.199951,2.900000095,NA,NA,NA,1.91960156,0,3170,1317551
Nevada,1998,102779.4,NA,40.9981308,559279,1.154000044,NA,4.199999809,NA,NA,NA,5.366345882,0,NA,NA
Nevada,1999,110091,NA,41.67756271,567733,1.328999996,NA,4,NA,NA,NA,6.879943848,0,NA,NA
Nevada,2000,114810.2,NA,45.69594193,627811,1.629999995,NA,4.199999809,NA,NA,NA,4.188501358,0,NA,NA
Nevada,2001,116267.3,NA,45.06599808,617693,1.578999996,NA,5.199999809,NA,NA,NA,1.152439117,0,12061,1285311
Nevada,2002,120180.1,NA,41.83404922,582058,1.460000038,NA,5.599999905,NA,NA,NA,3.276556969,0,11155,1299544
Nevada,2003,125905.4,NA,43.97211456,615029,1.773000002,2248.85,5.099999905,NA,NA,NA,4.505332947,0,11627,1353124
Nevada,2004,139373,NA,48.30555344,677168,2.062999964,NA,4.300000191,NA,NA,NA,10.97236729,0,12276,1441159
Nevada,2005,150680.9,NA,50.34528351,710775,2.434000015,NA,4.099999905,NA,NA,NA,8.637874603,0,12994,1533725
Nevada,2006,156297.9,NA,41.81190109,633118,2.756999969,NA,4,NA,NA,NA,4.182601452,0,13967,1604489
Nevada,2007,157734.3,688508,41.95229721,632504,3.003999949,2601.072,4.5,NA,NA,NA,-0.1981996,0,15386,1643861
Nevada,2008,152745.6,688894,41.18520737,625265,3.447999954,2556.800049,6.699999809,NA,NA,NA,-3.967983961,0,16490,1619015
Nevada,2009,140304.3,NA,39.63050842,608984,2.611999989,2596.300049,11.30000019,NA,NA,NA,-8.283503532,0,15547,1512914
Nevada,2010,142614.2,679889,37.70579529,582181,3.032999992,2657.600098,13.5,NA,NA,NA,1.392666221,0,17026,1478055
Nevada,2011,144341.2,1067264,33.95227814,533857,3.740999937,2675.800049,13,NA,NA,NA,0.6744315624,0,18019,1501840
Nevada,2012,142986.1,923184,34.68121719,549985,3.931999922,2710.899902,11.19999981,NA,NA,NA,-1.509848714,0,22130,1519199
Nevada,2013,144549.3,968310,36.47150803,574293,3.778000116,2745.399902,9.600000381,NA,NA,NA,0.4320399761,0,21401,1561389
Nevada,2014,145303.6,980445,37.28431702,575907,3.65199995,2795.199951,7.900000095,NA,NA,NA,0.8290401101,0,20075,1608495
Nevada,2015,151055.9,1009483,35.27960968,577328,2.977999926,2842.699951,6.800000191,NA,NA,NA,4.240169525,0,19969,1664659
Nevada,2016,156007.4,1039332,36.64365005,599976,2.579999924,2890.399902,5.699999809,NA,NA,NA,2.777551174,0,19758,1725137
Nevada,2017,163199.1,1039514,36.46104431,597750,2.880000114,2946.600098,5.099999905,NA,NA,NA,3.571869135,0,19627,1779793
New Hampshire,1998,54954.5,NA,16.76356125,339913,1.069000006,NA,2.799999952,NA,NA,NA,6.593218327,0,NA,NA
New Hampshire,1999,56913.1,NA,16.93634415,346794,1.164999962,NA,2.700000048,NA,NA,NA,2.780107975,0,NA,NA
New Hampshire,2000,60742.5,NA,17.57902336,348172,1.541000009,NA,2.700000048,NA,NA,NA,6.912313938,0,NA,NA
New Hampshire,2001,61719.4,NA,17.05227089,342390,1.463000059,NA,3.400000095,NA,NA,NA,1.252494812,0,883,788169
New Hampshire,2002,63474.2,NA,17.76169014,355813,1.376999974,NA,4.5,NA,NA,NA,2.835491419,0,780,788485
New Hampshire,2003,66119.4,NA,21.07509232,409823,1.601999998,1279.84,4.300000191,NA,NA,NA,4.321882248,0,906,797649
New Hampshire,2004,68428.1,NA,22.14141273,439005,1.878999949,NA,3.799999952,NA,NA,NA,3.064112902,0,923,812824
New Hampshire,2005,69556.1,NA,21.42333603,430103,2.278000116,NA,3.599999905,NA,NA,NA,1.342093706,0,951,825601
New Hampshire,2006,71424.5,NA,19.54135323,395569,2.605000019,NA,3.400000095,NA,NA,NA,2.450505018,0,1024,835583
New Hampshire,2007,71943.5,638920,19.3056488,413426,2.788000107,1312.54,3.5,NA,NA,NA,-0.3826965988,0,1269,848002
New Hampshire,2008,71195.6,645573,18.8756237,400628,3.247999907,1275.300049,3.900000095,NA,NA,NA,-1.08763504,0,1312,844863
New Hampshire,2009,70498.6,NA,17.15679169,373023,2.361000061,1282.900024,6.199999809,NA,NA,NA,-0.8323545456,0,1177,820810
New Hampshire,2010,72950.4,614113,16.6471138,389186,2.809999943,1276,5.800000191,NA,NA,NA,3.168135166,0,1370,813708
New Hampshire,2011,73465,588125,16.26830101,364122,3.605999947,1278.199951,5.400000095,NA,NA,NA,0.6000556946,0,1222,818790
New Hampshire,2012,74082.8,554717,14.61790752,341801,3.717000008,1280.099976,5.5,NA,NA,NA,1.161244631,0,1698,824362
New Hampshire,2013,75503.4,619735,14.3293829,365281,3.61500001,1280.699951,5.099999905,NA,NA,NA,0.722695291,0,1583,835033
New Hampshire,2014,76836.2,553375,15.0200882,371984,3.467000008,1286.5,4.300000191,NA,NA,NA,2.02863884,0,1557,844500
New Hampshire,2015,79319.3,530943,15.20131207,376106,2.411000013,1287.599976,3.400000095,NA,NA,NA,2.751685143,0,1619,860658
New Hampshire,2016,80736.1,525365,13.73318005,364302,2.148000002,1291.300049,2.900000095,NA,NA,NA,2.245337725,0,1738,873135
New Hampshire,2017,81179.6,502617,13.50120449,355820,2.424999952,1297,2.700000048,NA,NA,NA,1.685640216,0,1534,882287
New Jersey,1998,461237.3,NA,119.2178574,2133479,1.054999948,NA,4.599999905,NA,NA,NA,1.760730863,0,NA,NA
New Jersey,1999,477827.9,NA,123.32061,2233618,1.149000049,NA,4.5,NA,NA,NA,3.498628139,0,NA,NA
New Jersey,2000,503901.5,NA,122.8032532,2183651,1.519999981,NA,3.700000048,NA,NA,NA,5.408257961,0,NA,NA
New Jersey,2001,509631.5,NA,120.3677368,2140552,1.442000031,NA,4.300000191,NA,NA,NA,0.7355751395,0,3039,4777146
New Jersey,2002,517752.2,NA,120.4410477,2165037,1.366000056,NA,5.800000191,NA,NA,NA,2.238274574,0,2488,4791994
New Jersey,2003,529815.9,NA,121.7026672,2121858,1.590999961,8601.402,5.800000191,NA,NA,NA,2.55261445,0,2900,4825006
New Jersey,2004,536174,NA,124.6114044,2127144,1.881000042,NA,4.800000191,NA,NA,NA,1.575857282,0,2822,4909618
New Jersey,2005,546357.8,NA,129.1785126,2222819,2.295000076,NA,4.5,NA,NA,NA,1.161856532,0,3135,4991147
New Jersey,2006,555211,NA,122.1194229,2141898,2.618000031,NA,4.699999809,NA,NA,NA,2.09048295,0,3365,5057224
New Jersey,2007,560823.8,3784092,129.6057587,2279246,2.789999962,8677.885,4.300000191,NA,NA,NA,0.5380433798,0,3287,5130159
New Jersey,2008,573202.7,3784092,127.4090195,2245689,3.270999908,8494.599609,5.300000191,NA,NA,NA,1.151328802,0,3853,5123821
New Jersey,2009,546362.2,NA,110.0889587,2073191,2.36500001,8519.200195,9.100000381,NA,NA,NA,-4.1094594,0,3647,4992064
New Jersey,2010,554764.4,3926249,114.1445923,2121330,2.789999962,8620.400391,9.5,NA,NA,NA,1.08998549,0,4110,4960622
New Jersey,2011,548479.3,4369145,114.3588943,2139976,3.556999922,8638.700195,9.300000191,NA,NA,NA,-1.089696884,0,3597,5018506
New Jersey,2012,560729.7,3931287,103.9618073,1981267,3.680999994,8685.5,9.300000191,NA,NA,NA,1.722036004,0,4567,5053840
New Jersey,2013,570952.4,3603866,107.4047699,2031168,3.559999943,8716.900391,8.199999809,NA,NA,NA,1.409033298,0,4557,5132847
New Jersey,2014,570696.4,3419992,113.3132629,2112183,3.433000088,8756.200195,6.800000191,NA,NA,NA,-0.4686937332,0,4342,5206785
New Jersey,2015,581414.9,2877891,111.5874023,2106122,2.440000057,8776.299805,5.800000191,NA,NA,NA,2.071639538,0,4337,5303123
New Jersey,2016,587049.7,2823062,110.7338867,2052898,2.177000046,8762.700195,5,NA,NA,NA,0.9519797564,0,4414,5391331
New Jersey,2017,590086.7,2774916,102.1193619,1980536,2.5,8823.900391,4.599999905,NA,NA,NA,0.05113065615,0,3824,5448479
New Mexico,1998,67718.1,NA,55.72569275,632127,1.093000054,NA,6.099999905,NA,NA,NA,-0.529599607,0,NA,NA
New Mexico,1999,71421,NA,56.79589844,648760,1.200999975,NA,5.599999905,NA,NA,NA,5.404853344,0,NA,NA
New Mexico,2000,72733.8,NA,58.4240799,654245,1.511999965,NA,4.900000095,NA,NA,NA,1.787788033,0,NA,NA
New Mexico,2001,72996.4,NA,58.69363403,652891,1.449000001,NA,4.900000095,NA,NA,NA,0.09296805412,0,20099,976507
New Mexico,2002,75345.9,NA,55.74999619,624367,1.355000019,NA,5.5,NA,NA,NA,3.074398279,0,18004,984377
New Mexico,2003,78766.8,NA,57.94578934,651193,1.565999985,1877.574,5.900000095,NA,NA,NA,3.834647655,0,19002,1003003
New Mexico,2004,85751,NA,59.22014236,657288,1.845999956,NA,5.5,NA,NA,NA,7.38904953,0,19197,1027004
New Mexico,2005,86295.9,NA,59.70885086,676484,2.265000105,NA,5.099999905,NA,NA,NA,1.219189525,0,21144,1050192
New Mexico,2006,88554.5,NA,60.31375504,691106,2.555999994,NA,4.199999809,NA,NA,NA,2.4566257,0,23612,1079133
New Mexico,2007,89392.3,687253,59.38786697,693464,2.796999931,1990.07,3.799999952,NA,NA,NA,0.7247330546,0,24904,1103301
New Mexico,2008,89012.9,676336,56.8623085,657130,3.213999987,1934,4.5,NA,NA,NA,-0.6205297709,0,28342,1105448
New Mexico,2009,90829.2,NA,57.68330765,660830,2.286000013,1958.5,7.5,NA,NA,NA,1.976892591,0,24440,1072063
New Mexico,2010,90721,686226,53.47902679,627298,2.76699996,2018,8.100000381,NA,NA,NA,-0.6652456522,0,27065,1059978
